1.0355954935e-04	5.6821777607e+00	8.5174308251e-05
1.0357624269e-04	5.6821777607e+00	8.5188037970e-05
1.0359293872e-04	5.6821777607e+00	8.5201769903e-05
1.0360963744e-04	5.6821777607e+00	8.5215504049e-05
1.0362633886e-04	5.6821777607e+00	8.5229240409e-05
1.0364304296e-04	5.6821777607e+00	8.5242978983e-05
1.0365974976e-04	5.6821777607e+00	8.5256719772e-05
1.0367645925e-04	5.6821777607e+00	8.5270462776e-05
1.0369317144e-04	5.6821777607e+00	8.5284207995e-05
1.0370988632e-04	5.6821777607e+00	8.5297955430e-05
1.0372660389e-04	5.6821777607e+00	8.5311705081e-05
1.0374332416e-04	5.6821777607e+00	8.5325456948e-05
1.0376004712e-04	5.6821777607e+00	8.5339211032e-05
1.0377677278e-04	5.6821777607e+00	8.5352967333e-05
1.0379350113e-04	5.6821777607e+00	8.5366725851e-05
1.0381023219e-04	5.6821777607e+00	8.5380486588e-05
1.0382696593e-04	5.6821777607e+00	8.5394249542e-05
1.0384370238e-04	5.6821777607e+00	8.5408014715e-05
1.0386044152e-04	5.6821777607e+00	8.5421782107e-05
1.0387718337e-04	5.6821777607e+00	8.5435551718e-05
1.0389392791e-04	5.6821777607e+00	8.5449323549e-05
1.0391067515e-04	5.6821777608e+00	8.5463097600e-05
1.0392742509e-04	5.6821777608e+00	8.5476873871e-05
1.0394417772e-04	5.6821777608e+00	8.5490652362e-05
1.0396093306e-04	5.6821777608e+00	8.5504433075e-05
1.0397769110e-04	5.6821777608e+00	8.5518216009e-05
1.0399445185e-04	5.6821777608e+00	8.5532001165e-05
1.0401121529e-04	5.6821777608e+00	8.5545788543e-05
1.0402798144e-04	5.6821777608e+00	8.5559578143e-05
1.0404475029e-04	5.6821777608e+00	8.5573369966e-05
1.0406152184e-04	5.6821777608e+00	8.5587164013e-05
1.0407829609e-04	5.6821777608e+00	8.5600960283e-05
1.0409507305e-04	5.6821777608e+00	8.5614758777e-05
1.0411185271e-04	5.6821777608e+00	8.5628559495e-05
1.0412863508e-04	5.6821777608e+00	8.5642362438e-05
1.0414542016e-04	5.6821777608e+00	8.5656167605e-05
1.0416220794e-04	5.6821777608e+00	8.5669974998e-05
1.0417899842e-04	5.6821777608e+00	8.5683784617e-05
1.0419579161e-04	5.6821777608e+00	8.5697596462e-05
1.0421258751e-04	5.6821777608e+00	8.5711410533e-05
1.0422938612e-04	5.6821777608e+00	8.5725226831e-05
1.0424618743e-04	5.6821777608e+00	8.5739045356e-05
1.0426299145e-04	5.6821777608e+00	8.5752866109e-05
1.0427979819e-04	5.6821777608e+00	8.5766689089e-05
1.0429660763e-04	5.6821777608e+00	8.5780514298e-05
1.0431341978e-04	5.6821777608e+00	8.5794341735e-05
1.0433023464e-04	5.6821777608e+00	8.5808171401e-05
1.0434705221e-04	5.6821777608e+00	8.5822003296e-05
1.0436387249e-04	5.6821777608e+00	8.5835837421e-05
1.0438069548e-04	5.6821777608e+00	8.5849673776e-05
1.0439752119e-04	5.6821777608e+00	8.5863512362e-05
1.0441434960e-04	5.6821777608e+00	8.5877353178e-05
1.0443118073e-04	5.6821777608e+00	8.5891196225e-05
1.0444801457e-04	5.6821777608e+00	8.5905041503e-05
1.0446485113e-04	5.6821777608e+00	8.5918889014e-05
